pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,isInsideOut,isInsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
15-0,3-0,1-0,,3283450,,,65,,2,Ad,Jo-Yee Chan,Near,,,,,,,,,,152.0,471.0,Crosscourt,Backhand,,,,,,,,,,-85.0,-232.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
15-0,3-0,1-0,,3284411,,,65,,3,Ad,Jo-Yee Chan,Near,,,,,,,,,,-165.0,-486.0,Down the Line,Backhand,,,,,,,,,,-8.0,208.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
15-0,3-0,1-0,,3285657,,,65,,4,Ad,Jo-Yee Chan,Near,,,,,,,,,,64.0,469.0,Down the Line,Backhand,,,,,,,,,,24.0,-272.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
15-0,3-0,1-0,,3286836,,,65,,5,Deuce,Jo-Yee Chan,Near,,,,,,,,,,24.0,-483.0,Crosscourt,Forehand,,,,,,,,,,-93.0,269.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
15-0,3-0,1-0,,3288078,,,65,,6,Deuce,Jo-Yee Chan,Near,,,,,,,,,,-157.0,476.0,Down the Line,Forehand,,,,,,,,,,-67.0,-339.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
15-0,3-0,1-0,,3290422,,,65,,7,Ad,Jo-Yee Chan,Near,,,,,,,,,,-85.0,-494.0,Crosscourt,Forehand,,,,,,,,,,83.0,210.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,1,,,,0,,,Short
15-0,3-0,1-0,,3291748,1.0,,65,,8,Ad,Jo-Yee Chan,Near,,,,,,,,,,120.0,426.0,Down the Line,Backhand,,,,,,,,,,171.0,0.0,,,1.0,1.0,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,Jo-Yee Chan,1,,,
15-15,3-0,1-0,1.0,3315085,,,66,,1,Deuce,Jo-Yee Chan,Near,1.0,Body,-67.0,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,1st Serve In,Body,
15-15,3-0,1-0,,3328881,,,66,,2,Deuce,Jo-Yee Chan,Near,,,,,,,,,,-152.0,476.0,Down the Line,Forehand,,,,,,,,,,-75.0,-216.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
15-15,3-0,1-0,,3330414,,,66,,3,Ad,Jo-Yee Chan,Near,,,,,,,,,,-53.0,-424.0,Down the Line,Forehand,,,,,,,,,,-88.0,346.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,1,,,0,,,Short
15-15,3-0,1-0,,3331955,,,66,,4,Deuce,Jo-Yee Chan,Near,,,,,,,,,,-109.0,484.0,Down the Line,Forehand,,,,,1.0,,,,,-104.0,-64.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
15-15,3-0,1-0,,3333977,1.0,,66,,5,Ad,Jo-Yee Chan,Near,,,,,,,,,,-107.0,-94.0,Crosscourt,Backhand,,,,1.0,,,,,,69.0,80.0,1.0,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,Jo-Yee Chan,0,,,Short
15-30,3-0,1-0,1.0,3358528,,,67,,1,Ad,Jo-Yee Chan,Near,1.0,Body,80.0,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,1st Serve In,Body,
15-30,3-0,1-0,,3361810,,,67,,2,Ad,Jo-Yee Chan,Near,,,,,,,,,,146.0,482.0,Down the Line,Backhand,,,,,,,,,,64.0,-270.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
15-30,3-0,1-0,,3363011,,,67,,3,Deuce,Jo-Yee Chan,Near,,,,,,,,,,88.0,-507.0,Crosscourt,Forehand,,,,,,,,,,-59.0,352.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Deep
15-30,3-0,1-0,,3364564,,,67,,4,Deuce,Jo-Yee Chan,Near,,,,,,,,,,-104.0,487.0,Down the Line,Forehand,,,,,,,,,,-72.0,-176.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
15-30,3-0,1-0,,3365866,,,67,,5,Ad,Jo-Yee Chan,Near,,,,,,,,,,-48.0,-419.0,Down the Line,Forehand,,,,,,,,,,-99.0,176.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,1,,,0,,,Short
15-30,3-0,1-0,,3367117,1.0,,67,,6,Deuce,Jo-Yee Chan,Near,,,,,,,,,,-125.0,476.0,Down the Line,Forehand,,,,,,,,,,-267.0,-64.0,,1.0,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,Jo-Yee Chan,1,,,
15-40,3-0,1-0,1.0,3383379,,,68,,1,Deuce,Jo-Yee Chan,Near,1.0,T,-21.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,1st Serve In,T,
15-40,3-0,1-0,,3387866,,,68,,2,Deuce,Jo-Yee Chan,Near,,,,,,,,,,-35.0,482.0,Down the Line,Backhand,,,,,,,,,,-8.0,-192.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,1,,,0,,,Short
15-40,3-0,1-0,,3389339,1.0,,68,,3,Ad,Jo-Yee Chan,Near,,,,,,,,,,-11.0,-400.0,Down the Line,Forehand,,,,,,,,,,-77.0,0.0,,,,1.0,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,1,,Elise Wagle,1,,,
30-40,3-0,1-0,1.0,3411473,,,69,,1,Ad,Jo-Yee Chan,Near,1.0,Body,77.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,1st Serve In,Body,
30-40,3-0,1-0,,3423351,,,69,,2,Ad,Jo-Yee Chan,Near,,,,,,,,,,170.0,476.0,Crosscourt,Backhand,,,,,,,,,,-77.0,-214.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
30-40,3-0,1-0,,3424679,,,69,,3,Ad,Jo-Yee Chan,Near,,,,,,,,,,-139.0,-406.0,Crosscourt,Backhand,,,,,,,,,,88.0,357.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Deep
30-40,3-0,1-0,,3426293,,,69,,4,Ad,Jo-Yee Chan,Near,,,,,,,,,,149.0,484.0,Down the Line,Backhand,,,,,,,,,,91.0,-310.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
30-40,3-0,1-0,,3427661,,,69,,5,Deuce,Jo-Yee Chan,Near,,,,,,,,,,77.0,-475.0,Crosscourt,Forehand,,,,,,,,,,-88.0,208.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
30-40,3-0,1-0,,3430107,1.0,,69,,6,Deuce,Jo-Yee Chan,Near,,,,,,,,,,-165.0,490.0,Down the Line,Forehand,,,,,,,,,,-99.0,74.0,,,,1.0,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,Jo-Yee Chan,1,,,
0-0,3-1,1-0,1.0,3472363,,,70,,1,Deuce,Elise Wagle,Far,1.0,Wide,136.0,-204.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,1st Serve In,Wide,
0-0,3-1,1-0,,3475289,,,70,,2,Deuce,Elise Wagle,Far,,,,,,,,,,277.0,-539.0,Crosscourt,Forehand,,,,,,,,,,-5.0,362.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Deep
0-0,3-1,1-0,,3475633,,,70,,3,Deuce,Elise Wagle,Far,,,,,,,,,,-75.0,469.0,Down the Line,Forehand,,,,,,,,,,-80.0,-291.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,Short
0-0,3-1,1-0,,3476737,,,70,,4,Ad,Elise Wagle,Far,,,,,,,,,,-72.0,-531.0,Down the Line,Backhand,,,,,,,,,,-59.0,399.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Deep
0-0,3-1,1-0,,3478764,,,70,,5,Deuce,Elise Wagle,Far,,,,,,,,,,-64.0,479.0,Down the Line,Forehand,,,,,,,,,,-91.0,-350.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,
0-0,3-1,1-0,,3480144,,,70,,6,Ad,Elise Wagle,Far,,,,,,,,,,-136.0,-534.0,Down the Line,Backhand,,,,,,,,,,-56.0,301.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
0-0,3-1,1-0,,3482009,,,70,,7,Deuce,Elise Wagle,Far,,,,,,,,,,-56.0,471.0,Crosscourt,Forehand,,,,,,,,,,115.0,-283.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,Short
0-0,3-1,1-0,,3482856,,,70,,8,Deuce,Elise Wagle,Far,,,,,,,,,,234.0,-526.0,Crosscourt,Forehand,,,,,,,,,,-56.0,304.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
0-0,3-1,1-0,,3484307,,,70,,9,Deuce,Elise Wagle,Far,,,,,,,,,,-139.0,476.0,Down the Line,Forehand,,,,,,,,,,-141.0,-328.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,Short
0-0,3-1,1-0,,3486765,,,70,,10,Ad,Elise Wagle,Far,,,,,,,,,,-187.0,-544.0,Down the Line,Backhand,,,,,,,1.0,,1.0,-5.0,229.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
0-0,3-1,1-0,,3488611,1.0,,70,,11,Deuce,Elise Wagle,Far,,,,,,,,,,-13.0,223.0,Down the Line,Forehand,,,1.0,,,,1.0,,,-83.0,-208.0,1.0,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,Elise Wagle,0,,,Short
15-0,3-1,1-0,1.0,3516928,,,71,,1,Ad,Elise Wagle,Far,1.0,Body,-61.0,-207.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,1st Serve In,Body,
15-0,3-1,1-0,,3520380,,,71,,2,Ad,Elise Wagle,Far,,,,,,,,,,-40.0,-494.0,Crosscourt,Forehand,,,,,,,,,,75.0,104.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,1,,,,0,,,Short
15-0,3-1,1-0,,3521689,,,71,,3,Ad,Elise Wagle,Far,,,,,,,,,,130.0,431.0,Crosscourt,Backhand,,,,,,,,,,-96.0,-296.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,Short
15-0,3-1,1-0,,3522996,1.0,,71,,4,Ad,Elise Wagle,Far,,,,,,,,,,-173.0,-488.0,Down the Line,Backhand,,,,,,,,,,-40.0,-14.0,,,,1.0,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,Elise Wagle,1,,,
30-0,3-1,1-0,1.0,3549808,,,72,,1,Deuce,Elise Wagle,Far,0.0,T,21.0,1.0,1.0,T,27.0,-163.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,2nd Serve In,T,
30-0,3-1,1-0,,3579678,1.0,,72,,2,Deuce,Elise Wagle,Far,,,,,,,,,,93.0,-488.0,Down the Line,Backhand,,,,,,,,,,16.0,-16.0,,,,1.0,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,1,,Elise Wagle,1,,,
40-0,3-1,1-0,1.0,3611147,,,73,,1,Ad,Elise Wagle,Far,0.0,Wide,-168.0,-220.0,1.0,Wide,-112.0,-150.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,2nd Serve In,Wide,
40-0,3-1,1-0,,3623098,1.0,,73,,2,Ad,Elise Wagle,Far,,,,,,,,,,-165.0,-438.0,Crosscourt,Forehand,,,,,,,,,,181.0,405.0,,1.0,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,1,,,Elise Wagle,1,,,
0-0,4-1,1-0,1.0,3728069,,,74,,1,Deuce,Jo-Yee Chan,Far,1.0,Wide,130.0,-223.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,1st Serve In,Wide,
0-0,4-1,1-0,,3732334,,,74,,2,Deuce,Jo-Yee Chan,Far,,,,,,,,,,234.0,-512.0,Down the Line,Forehand,,,,,,,,,,59.0,296.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
0-0,4-1,1-0,,3732910,,,74,,3,Ad,Jo-Yee Chan,Far,,,,,,,,,,8.0,474.0,Down the Line,Forehand,,,,,,,,,,99.0,-405.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,1,,,0,,,Deep
0-0,4-1,1-0,,3733682,,,74,,4,Deuce,Jo-Yee Chan,Far,,,,,,,,,,133.0,-507.0,Down the Line,Forehand,,,,,,,,,,104.0,354.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Deep
0-0,4-1,1-0,,3735156,,,74,,5,Ad,Jo-Yee Chan,Far,,,,,,,,,,106.0,487.0,Crosscourt,Backhand,,,,,,,,,,-109.0,-272.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
0-0,4-1,1-0,,3736295,,,74,,6,Ad,Jo-Yee Chan,Far,,,,,,,,,,-197.0,-494.0,Down the Line,Backhand,1.0,,,,,,,,,-88.0,365.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Deep
0-0,4-1,1-0,,3738313,1.0,,74,,7,Deuce,Jo-Yee Chan,Far,,,,,,,,,,-80.0,343.0,Crosscourt,Forehand,,1.0,,1.0,,,,,,75.0,-302.0,1.0,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,Jo-Yee Chan,0,,,Short
0-15,4-1,1-0,1.0,3761314,,,75,,1,Ad,Jo-Yee Chan,Far,1.0,Wide,-131.0,-207.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,1st Serve In,Wide,
0-15,4-1,1-0,,3764869,1.0,,75,,2,Ad,Jo-Yee Chan,Far,,,,,,,,,,-187.0,-499.0,Crosscourt,Backhand,1.0,,,,,,,,,195.0,304.0,,1.0,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,Jo-Yee Chan,1,,,
0-30,4-1,1-0,1.0,3781573,,,76,,1,Deuce,Jo-Yee Chan,Far,1.0,T,40.0,-204.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,1st Serve In,T,
0-30,4-1,1-0,,3783793,,,76,,2,Deuce,Jo-Yee Chan,Far,,,,,,,,,,106.0,-499.0,Crosscourt,Backhand,,,,,,,,,,-13.0,386.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,1,,,,0,,,Deep
0-30,4-1,1-0,,3785667,1.0,,76,,3,Deuce,Jo-Yee Chan,Far,,,,,,,,,,-5.0,474.0,Down the Line,Forehand,,,,,,,,,,-147.0,-288.0,1.0,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,Jo-Yee Chan,0,,,Short
0-40,4-1,1-0,1.0,3804189,,,77,,1,Ad,Jo-Yee Chan,Far,1.0,Body,-85.0,-194.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,1st Serve In,Body,
0-40,4-1,1-0,,3806554,,,77,,2,Ad,Jo-Yee Chan,Far,,,,,,,,,,-163.0,-480.0,Down the Line,Backhand,,,,,,,,,,-75.0,365.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Deep
0-40,4-1,1-0,,3807787,,,77,,3,Deuce,Jo-Yee Chan,Far,,,,,,,,,,-88.0,492.0,Down the Line,Forehand,,,,,,,,,,-56.0,-136.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
0-40,4-1,1-0,,3810296,1.0,,77,,4,Ad,Jo-Yee Chan,Far,,,,,,,,,,-64.0,-187.0,Down the Line,Forehand,,,,1.0,,,,,,-109.0,216.0,1.0,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,1,,Elise Wagle,0,,,Short
15-40,4-1,1-0,1.0,3829544,,,78,,1,Deuce,Jo-Yee Chan,Far,0.0,Wide,106.0,-260.0,1.0,Wide,133.0,-233.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,2nd Serve In,Wide,
15-40,4-1,1-0,,3851626,,,78,,2,Deuce,Jo-Yee Chan,Far,,,,,,,,,,229.0,-510.0,Down the Line,Forehand,,,,,,,,,1.0,61.0,218.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
15-40,4-1,1-0,,3854544,,,78,,3,Ad,Jo-Yee Chan,Far,,,,,,,,,,32.0,335.0,Crosscourt,Forehand,,,,1.0,,,,,,-136.0,-262.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,1,,,,0,,,Short
15-40,4-1,1-0,,3857003,,,78,,4,Ad,Jo-Yee Chan,Far,,,,,,,,,,-283.0,-590.0,Down the Line,Backhand,,,,,,,,,1.0,-27.0,272.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
15-40,4-1,1-0,,3859107,,,78,,5,Deuce,Jo-Yee Chan,Far,,,,,,,,,,-37.0,263.0,Down the Line,Forehand,,,1.0,,,,,,,-75.0,-235.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
15-40,4-1,1-0,,3859683,,,78,,6,Ad,Jo-Yee Chan,Far,,,,,,,,,,-120.0,-520.0,Down the Line,Backhand,,,,,,,,1.0,,-72.0,181.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
15-40,4-1,1-0,,3861273,,,78,,7,Deuce,Jo-Yee Chan,Far,,,,,,,,,,-69.0,223.0,Down the Line,Forehand,,,,,,,,,,-99.0,-275.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
15-40,4-1,1-0,,3861997,1.0,,78,,8,Ad,Jo-Yee Chan,Far,,,,,,,,,,-88.0,-336.0,Down the Line,Backhand,,,,,,,,1.0,,-128.0,365.0,1.0,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,Elise Wagle,0,,,Deep
30-40,4-1,1-0,1.0,3899046,,,79,,1,Ad,Jo-Yee Chan,Far,0.0,Body,-61.0,4.0,1.0,Body,-64.0,-203.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,2nd Serve In,Body,
30-40,4-1,1-0,,3907854,,,79,,2,Ad,Jo-Yee Chan,Far,,,,,,,,,,-67.0,-494.0,Crosscourt,Forehand,,,,,,,,,,13.0,264.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,1,,,,0,,,Short
30-40,4-1,1-0,,3909313,,,79,,3,Ad,Jo-Yee Chan,Far,,,,,,,,,,40.0,471.0,Down the Line,Forehand,,,,,,,,,,88.0,-312.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,1,,,0,,,Short
30-40,4-1,1-0,,3910643,,,79,,4,Deuce,Jo-Yee Chan,Far,,,,,,,,,,138.0,-515.0,Down the Line,Forehand,,,,,,,,,,149.0,312.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
