pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
0-15,3-0,1-0,,3144080,,,67,,10,Ad,Kaylan Bigun,Far,,,,,,,,,,-144.810241688464,-525.708229439798,Down the Line,Backhand,,,,,,,,,,-16.6575732720824,269.394433508172,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
0-15,3-0,1-0,,3145479,,,67,,11,Ad,Kaylan Bigun,Far,,,,,,,,,,17.0752460629833,531.219963910487,Down the Line,Forehand,,,,,,,,,,98.6998086176218,-339.29732611531,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
0-15,3-0,1-0,,3146699,,,67,,12,Deuce,Kaylan Bigun,Far,,,,,,,,,,108.549682852087,-490.286767278837,Crosscourt,Forehand,,,,,,,,,,-11.99626531058,242.535875984127,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
0-15,3-0,1-0,,3148070,,,67,,13,Deuce,Kaylan Bigun,Far,,,,,,,,,,-49.5730369641039,539.660919728505,Down the Line,Forehand,,,,,,,,,,-166.668706255382,-433.976345144133,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Kaylan Bigun,,1.0,,,,,,
0-15,3-0,1-0,,3149379,1.0,3149379.0,67,,14,Ad,Kaylan Bigun,Far,,,,,,,,,,-169.942798556343,-553.632288932347,Down the Line,Backhand,1.0,,,,,,,,,-59.069734251938,422.337390638452,1.0,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Savriyan Danilov,Savriyan Danilov,,,,Savriyan Danilov,,,,Deep
0-30,3-0,1-0,1.0,3184600,1.0,3184600.0,68,,1,Deuce,Kaylan Bigun,Far,1.0,T,-12.645702099731,69.9500874890277,,,,,1,8.17049431320663,-431.531435914038,,,,,,,,,,,,,,1.0,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Kaylan Bigun,,,,Kaylan Bigun,,1st Serve In,T,
15-30,3-0,1-0,1.0,3228429,,,69,1.0,1,Ad,Kaylan Bigun,Far,1.0,Wide,135.618914041925,-238.576902887016,,,,,,1.39797134733086,533.118438319935,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Kaylan Bigun,,,,,,1st Serve In,Wide,
15-30,3-0,1-0,,3229679,1.0,3229679.0,69,1.0,2,Deuce,Kaylan Bigun,Far,,,,,,,,,,160.215255905429,-531.917705599025,Crosscourt,Forehand,1.0,,,,,,,,,-102.076060804847,208.06788057732,1.0,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Savriyan Danilov,Savriyan Danilov,,,,Savriyan Danilov,,,,Short
15-40,3-0,1-0,1.0,3270000,,,70,1.0,1,Deuce,Kaylan Bigun,Far,1.0,Wide,125.38746172347,-207.213013998143,,,,,,-75.5698381451928,443.626569334854,,,1.0,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Savriyan Danilov,Kaylan Bigun,,,,,,1st Serve In,Wide,
15-40,3-0,1-0,,3271100,,,70,1.0,2,Deuce,Kaylan Bigun,Far,,,,,,,,,,166.626563866931,-447.366065179122,Crosscourt,Forehand,,,,,,,,,,-95.4699256342464,368.69525918616097,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Deep
15-40,3-0,1-0,,3272280,1.0,3272280.0,70,1.0,3,Deuce,Kaylan Bigun,Far,,,,,,,,,,-112.352526246661,487.585176071489,Down the Line,Backhand,,,,,,,,,,-50.1343230533424,9.93067585301326,,,,1.0,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,Savriyan Danilov,1,,,
0-0,3-1,1-0,1.0,3311600,,,71,,1,Deuce,Savriyan Danilov,Near,1.0,Body,-102.623911854715,218.890742563316,,,,,,55.1310476815113,-446.486739938527,,,1.0,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Kaylan Bigun,Savriyan Danilov,,,,,,1st Serve In,Body,
0-0,3-1,1-0,,3312379,,,71,,2,Deuce,Savriyan Danilov,Near,,,,,,,,,,-199.821943350728,553.873622046958,Down the Line,Backhand,,,,,,,,,,-31.9102471565889,-411.365824584214,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Deep
0-0,3-1,1-0,,3313570,1.0,3313570.0,71,,3,Ad,Savriyan Danilov,Near,,,,,,,,,,-4.27831364829175,-434.201602143258,Down the Line,Backhand,,,,,,,,,,-40.9694061679578,-17.4098206474101,,,,1.0,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Savriyan Danilov,,,,Kaylan Bigun,1,,,
0-15,3-1,1-0,1.0,3332870,,,72,,1,Ad,Savriyan Danilov,Near,1.0,Wide,154.694220253638,243.435755686663,,,,,,-42.5327701224627,-476.24875874866,,,1.0,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Kaylan Bigun,Savriyan Danilov,,,,,,1st Serve In,Wide,
0-15,3-1,1-0,,3334030,1.0,3334030.0,72,,2,Ad,Savriyan Danilov,Near,,,,,,,,,,183.801558398855,518.543181320817,Down the Line,Forehand,,,,,,,,,,113.386832895829,242.967940726034,,,,1.0,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Kaylan Bigun,,,,Savriyan Danilov,1,,,
15-15,3-1,1-0,1.0,3346300,,,73,,1,Deuce,Savriyan Danilov,Near,1.0,Body,95.5472823709043,204.70418307076,,,,,,-36.3035050306024,-495.3618055553,,,1.0,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Kaylan Bigun,Savriyan Danilov,,,,,,1st Serve In,Body,
15-15,3-1,1-0,,3347429,1.0,3347429.0,73,,2,Ad,Savriyan Danilov,Near,,,,,,,,,,114.492793088305,569.953526902593,Down the Line,Forehand,,,,,,,,,,87.2618821084414,-187.727958223875,,,,1.0,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Kaylan Bigun,,,,Savriyan Danilov,1,,,Short
30-15,3-1,1-0,1.0,3348770,,,74,,1,Ad,Savriyan Danilov,Near,1.0,T,-1.25696084864327,455.590491032136,,,,,,89.5219160104524,-482.67893700762494,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Savriyan Danilov,,,,,,1st Serve In,T,
30-15,3-1,1-0,,3350379,,,74,,2,Deuce,Savriyan Danilov,Near,,,,,,,,,,-7.368985126855341,398.04951880994304,Crosscourt,Forehand,,,,,,,,,,27.6228619859875,-220.213730314847,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Short
30-15,3-1,1-0,,3352000,,,74,,3,Deuce,Savriyan Danilov,Near,,,,,,,,,,25.0951990376073,-506.575393700526,Crosscourt,Forehand,,,,,,,,,,-53.2798064304187,264.843476596539,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Savriyan Danilov,,,,,,,,Short
30-15,3-1,1-0,,3353280,,,74,,4,Deuce,Savriyan Danilov,Near,,,,,,,,,,-130.981146106669,536.130757873739,Crosscourt,Backhand,,,,,,,,,,84.9045494312772,-383.21995297443,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Deep
30-15,3-1,1-0,,3354830,,,74,,5,Deuce,Savriyan Danilov,Near,,,,,,,,,,109.987346894081,-542.515808179947,Crosscourt,Forehand,,,,,,,,,,-118.993722659606,294.913582677013,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Savriyan Danilov,,,,,,,,Short
30-15,3-1,1-0,,3356080,1.0,3356080.0,74,,6,Deuce,Savriyan Danilov,Near,,,,,,,,,,-165.439495844184,555.454440069704,Crosscourt,Backhand,,,,,,,,,,208.321691819665,-502.48471128583,,,1.0,,1.0,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,,,Savriyan Danilov,1,,,
40-15,3-1,1-0,1.0,3403500,,,75,,1,Deuce,Savriyan Danilov,Near,0.0,T,-2.06245078740051,317.985602580763,1.0,T,-36.2268755467879,215.272315179241,,78.525317147816,-451.30666557282,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Savriyan Danilov,,,,,,2nd Serve In,T,
40-15,3-1,1-0,,3413169,,,75,,2,Deuce,Savriyan Danilov,Near,,,,,,,,,,-113.692393919451,522.472566710141,Crosscourt,Forehand,,,,,,,,,,101.523501749729,-329.860608048823,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Short
40-15,3-1,1-0,,3414330,,,75,,3,Deuce,Savriyan Danilov,Near,,,,,,,,,,96.9641240156979,-496.95686242319,Down the Line,Forehand,,,,,,,,,,37.4630139982309,247.625459317457,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Savriyan Danilov,,,,,,,,Short
40-15,3-1,1-0,,3415979,1.0,3415979.0,75,,4,Deuce,Savriyan Danilov,Near,,,,,,,,,,-17.4664698162639,500.425935039112,Down the Line,Forehand,,,,,,,,,,-189.653685476717,-407.52455161833694,,1.0,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,1.0,,Savriyan Danilov,1,,,
40-30,3-1,1-0,1.0,3442469,1.0,3442469.0,76,,1,Ad,Savriyan Danilov,Near,1.0,Body,61.6705435257774,206.040184820541,,,,,1,-32.1134569116195,-479.565414479192,,,1.0,,,,,,,,,,,1.0,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Kaylan Bigun,Savriyan Danilov,,,,Savriyan Danilov,,1st Serve In,Body,
0-0,3-2,1-0,1.0,3621030,,,77,,1,Deuce,Kaylan Bigun,Near,1.0,Body,-83.9871773840336,245.782141294711,,,,,,33.8766240157305,-435.551689632321,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Kaylan Bigun,,,,,,1st Serve In,Body,
0-0,3-2,1-0,,3621879,,,77,,2,Deuce,Kaylan Bigun,Near,,,,,,,,,,-145.73086723527,559.951274059203,Down the Line,Forehand,,,,,,,,,,-78.7075131233189,-339.573605642869,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
0-0,3-2,1-0,,3623370,,,77,,3,Ad,Kaylan Bigun,Near,,,,,,,,,,-42.8568952318239,-507.806020340945,Crosscourt,Forehand,,,,,,,,,,100.904494750604,261.795598206339,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
0-0,3-2,1-0,,3624780,,,77,,4,Ad,Kaylan Bigun,Near,,,,,,,,,,158.073802493357,547.197402668134,Crosscourt,Backhand,,,,,,,,,,-78.4966863516655,-274.135854111844,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
0-0,3-2,1-0,,3626070,,,77,,5,Ad,Kaylan Bigun,Near,,,,,,,,,,-103.931627296534,-496.316688538676,Down the Line,Forehand,,,,,,,,,,-65.1346784776566,340.045784120559,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
0-0,3-2,1-0,,3627179,,,77,,6,Deuce,Kaylan Bigun,Near,,,,,,,,,,-30.998999343816,548.082392825614,Crosscourt,Forehand,,,,,,,,,,13.8669510061171,-228.815600393583,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
0-0,3-2,1-0,,3628629,,,77,,7,Deuce,Kaylan Bigun,Near,,,,,,,,,,31.9525426509021,-463.501738844905,Crosscourt,Forehand,,,,,,,,,,-78.4936625108956,356.330544619239,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,1.0,,,,,,,Deep
0-0,3-2,1-0,,3629979,,,77,,8,Deuce,Kaylan Bigun,Near,,,,,,,,,,-111.596298118927,519.41110017471,Crosscourt,Forehand,,,,,,,,,,14.7002679352505,-192.930380577328,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
0-0,3-2,1-0,,3631199,,,77,,9,Deuce,Kaylan Bigun,Near,,,,,,,,,,44.4614829396096,-442.786630577199,Down the Line,Forehand,,,,,,,,,,53.9896052055714,397.17892060346895,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,1.0,,,,,,Deep
0-0,3-2,1-0,,3632479,,,77,,10,Ad,Kaylan Bigun,Near,,,,,,,,,,60.9004975940193,568.750535870222,Crosscourt,Backhand,,,,,,,,,,-48.1646161417074,-248.52537729646,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
0-0,3-2,1-0,,3633600,,,77,,11,Ad,Kaylan Bigun,Near,,,,,,,,,,-35.3635115922827,-452.236936788918,Crosscourt,Forehand,,,,,,,,,,88.9373578302253,310.244493656883,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
0-0,3-2,1-0,,3634850,,,77,,12,Ad,Kaylan Bigun,Near,,,,,,,,,,117.320964566869,503.096024715401,Crosscourt,Backhand,,,,,,,,,,-38.9475284339256,-370.470713035679,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Deep
0-0,3-2,1-0,,3635870,,,77,,13,Ad,Kaylan Bigun,Near,,,,,,,,,,-32.2489555992834,-480.560104986628,Down the Line,Forehand,,,,,,,,,,-88.2707731845563,397.60264107591,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Deep
0-0,3-2,1-0,,3637179,,,77,,14,Deuce,Kaylan Bigun,Near,,,,,,,,,,-88.2707731845563,525.541152668145,Crosscourt,Forehand,,,,,,,,,,116.97195975497,-223.676449037505,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
0-0,3-2,1-0,,3639379,,,77,,15,Deuce,Kaylan Bigun,Near,,,,,,,,,,167.686018153894,-507.267011154594,Down the Line,Backhand,1.0,,,,,,,,,56.7930118109943,316.605582895725,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
0-0,3-2,1-0,,3641179,,,77,,16,Ad,Kaylan Bigun,Near,,,,,,,,,,56.7930118109943,362.873715004187,Crosscourt,Forehand,,,1.0,,,,,,,-56.0986384514146,-215.102176290353,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Savriyan Danilov,1.0,,,,,,,Short
0-0,3-2,1-0,,3642030,,,77,,17,Ad,Kaylan Bigun,Near,,,,,,,,,,-94.9499398512195,-525.907037401303,Crosscourt,Forehand,,,,,,,,,,49.918558617647,186.432759186255,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
0-0,3-2,1-0,,3642979,1.0,3642979.0,77,,18,Ad,Kaylan Bigun,Near,,,,,,,,,,49.918558617647,232.700891294718,Down the Line,,,1.0,,,,,,1,,130.564583333266,-208.027269247487,1.0,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Savriyan Danilov,,,,Savriyan Danilov,,,,Short
0-15,3-2,1-0,1.0,3674129,,,78,,1,Ad,Kaylan Bigun,Near,0.0,Wide,111.725098425139,245.659541775901,,,,,,-53.3583114610398,-443.626531058389,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Kaylan Bigun,,,,,,Double Fault,,
0-15,3-2,1-0,,3675050,,,78,,2,Ad,Kaylan Bigun,Near,,,,,,,,,,159.974841425989,491.709924540428,Crosscourt,Backhand,,,,,,,,,,-69.7127734032886,-172.629576771564,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
0-15,3-2,1-0,,3676399,,,78,,3,Ad,Kaylan Bigun,Near,,,,,,,,,,-128.278712817082,-438.219903761803,Down the Line,Forehand,,,,,,,,,,-0.420160761154639,246.292136920258,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
0-15,3-2,1-0,,3677580,,,78,,4,Deuce,Kaylan Bigun,Near,,,,,,,,,,-24.5210137795149,547.851470909603,Crosscourt,Forehand,,,,,,,,,,18.9365157480217,-60.6161034557867,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
0-15,3-2,1-0,,3678379,,,78,,5,Deuce,Kaylan Bigun,Near,,,,,,,,,,18.9365157480217,-80.7206638232304,Down the Line,,,1.0,,,,,1,,,63.9917049430991,246.155987532681,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
0-15,3-2,1-0,,3679580,,,78,,6,Ad,Kaylan Bigun,Near,,,,,,,,,,91.6333989500839,393.769214785448,Down the Line,Backhand,,,,,,,,,,54.871533245815904,-79.8709645668879,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
0-15,3-2,1-0,,3680780,1.0,3680780.0,78,,7,Deuce,Kaylan Bigun,Near,,,,,,,,,,54.871533245815904,-99.9755249343315,Down the Line,,,1.0,,,,,1,,,31.2143044619261,-206.00761154845,1.0,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Kaylan Bigun,,,,Kaylan Bigun,,,,
15-15,3-2,1-0,1.0,3718070,,,79,,1,Deuce,Kaylan Bigun,Near,0.0,Body,-85.1946467628606,-0.120302930883565,,,,,,24.9263615485436,-450.18244750632897,,,1.0,,,,,,,,,,,,,,1.0,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Savriyan Danilov,Kaylan Bigun,,,,,,Double Fault,,
15-15,3-2,1-0,,3727270,1.0,3727270.0,79,,2,Deuce,Kaylan Bigun,Near,,,,,0.0,Wide,-131.259377733965,247.389446631543,,22.0600284339344,-450.66354440046706,Crosscourt,,1.0,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,
15-30,3-2,1-0,1.0,3751429,1.0,3751429.0,80,,1,Deuce,Kaylan Bigun,Near,1.0,Body,100.758240376151,245.46104002612,,,,,1,-60.2463527996189,-507.193520340945,,,1.0,,,,,,,,,,,1.0,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Savriyan Danilov,Kaylan Bigun,,,,Kaylan Bigun,,1st Serve In,Body,
30-30,3-2,1-0,1.0,3799570,,,81,,1,Deuce,Kaylan Bigun,Near,,,,,0.0,T,-4.7738407699013,258.631282808265,,38.8019630358505,-440.236307961277,,,1.0,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Savriyan Danilov,Kaylan Bigun,,,,,,Double Fault,T,
30-30,3-2,1-0,,3800479,,,81,,2,Deuce,Kaylan Bigun,Near,,,,,,,,,,-15.5522637795195,516.383508311194,Down the Line,Backhand,,,,,,,,,,-11.0371336395394,-148.770669291262,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,1.0,,,,,,Short
30-30,3-2,1-0,,3801800,,,81,,3,Ad,Kaylan Bigun,Near,,,,,,,,,,-13.4206856955311,-443.801990375974,Crosscourt,Forehand,,,,,,,,,,118.995138888827,258.466579177469,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
30-30,3-2,1-0,,3803379,,,81,,4,Ad,Kaylan Bigun,Near,,,,,,,,,,158.296073928177,541.052652011969,Crosscourt,Backhand,,,,,,,,,,-70.3282206911273,-356.371270778469,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Deep
30-30,3-2,1-0,,3804469,,,81,,5,Ad,Kaylan Bigun,Near,,,,,,,,,,-97.0385717409822,-497.663139763522,Crosscourt,Forehand,,,,,,,,,,34.4320538057565,247.318252405822,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
30-30,3-2,1-0,,3806020,,,81,,6,Ad,Kaylan Bigun,Near,,,,,,,,,,100.151022528382,509.141333114348,Down the Line,Forehand,,,,,,,,,,48.7273184601673,-389.935711942056,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Savriyan Danilov,,1.0,,,,,,Deep
30-30,3-2,1-0,,3807300,,,81,,7,Deuce,Kaylan Bigun,Near,,,,,,,,,,41.3600940507223,-479.26513560780097,Crosscourt,Backhand,,,,,,,,,,-17.8407370953539,250.479161198471,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
30-30,3-2,1-0,,3808580,,,81,,8,Deuce,Kaylan Bigun,Near,,,,,,,,,,-38.7584809711086,491.509738626168,Crosscourt,Forehand,,,,,,,,,,93.43338801395,-245.322632327082,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
30-30,3-2,1-0,,3809879,,,81,,9,Deuce,Kaylan Bigun,Near,,,,,,,,,,127.325705380512,-508.678723753018,Crosscourt,Backhand,,,,,,,,,,-112.144838145174,343.079155730356,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
