pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
0-0,5-5,0-0,,2621500,1.0,2621500.0,56,,4,Deuce,Kaylan Bigun,Far,,,,,,,,,,112.65054680659098,-543.1660105,Down the Line,Forehand,,,,,,,,,,155.70686242336663,452.19422025348473,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,Miguel Perez Pena,,,,Deep
0-15,5-5,0-0,1.0,2648010,1.0,2648010.0,57,,1,Ad,Kaylan Bigun,Far,1.0,T,-12.14726597,-179.0361002,,,,,1,56.964260717380895,455.4027449691436,,,,,,,,,,,,,,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,Kaylan Bigun,,1st Serve In,T,
15-15,5-5,0-0,1.0,2667350,,,58,,1,Deuce,Kaylan Bigun,Far,1.0,Wide,142.47832458435337,-235.2792323,,,,,,-43.94520997,450.9246664477111,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,1st Serve In,Wide,
15-15,5-5,0-0,,2668199,,,58,,2,Deuce,Kaylan Bigun,Far,,,,,,,,,,184.2539479439118,-472.0978292,Crosscourt,Forehand,,,,,,,,,,-45.79132218,242.54858377065335,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
15-15,5-5,0-0,,2669500,,,58,,3,Deuce,Kaylan Bigun,Far,,,,,,,,,,-115.4075623,402.8142115046038,Down the Line,Forehand,1.0,,,,,,,,,-139.4338911,-280.7822561,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Miguel Perez Pena,Kaylan Bigun,,1.0,,,,,,Short
15-15,5-5,0-0,,2671050,,,58,,4,Ad,Kaylan Bigun,Far,,,,,,,,,,-152.5810149,-462.9562227,Crosscourt,Backhand,,,,,,,,,,94.39741907256716,407.63432852122423,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Deep
15-15,5-5,0-0,,2672500,,,58,,5,Ad,Kaylan Bigun,Far,,,,,,,,,,119.0274442256603,436.3115157478061,Down the Line,Backhand,,,,,,,,,,28.164550524919832,-403.8173994,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,,1.0,,,,,,Deep
15-15,5-5,0-0,,2673550,,,58,,6,Deuce,Kaylan Bigun,Far,,,,,,,,,,53.64171041117088,-506.9943679,Down the Line,Forehand,,,,,,,,,,137.38598534551082,392.0535487749505,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Deep
15-15,5-5,0-0,,2674810,,,58,,7,Ad,Kaylan Bigun,Far,,,,,,,,,,140.17358377070624,525.7921697285122,Crosscourt,Backhand,,,,,,,,,,-73.15826772,-228.5202592,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,,,,,Short
15-15,5-5,0-0,,2676780,1.0,2676780.0,58,,8,Ad,Kaylan Bigun,Far,,,,,,,,,,-95.8731682,-371.2216973,Down the Line,Forehand,,,,,,,,,,-134.9624727,343.18032042851917,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,1.0,,Miguel Perez Pena,,,,Short
15-30,5-5,0-0,1.0,2701080,,,59,,1,Ad,Kaylan Bigun,Far,1.0,Wide,-156.1718066,-183.4951553,,,,,,55.13502843391728,496.19516076089855,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,1st Serve In,Wide,
15-30,5-5,0-0,,2702090,,,59,,2,Ad,Kaylan Bigun,Far,,,,,,,,,,-209.2423556,-498.1610017,Down the Line,Backhand,,,,,,,,,,-3.525032808,230.43511592289065,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
15-30,5-5,0-0,,2703590,1.0,2703590.0,59,,3,Deuce,Kaylan Bigun,Far,,,,,,,,,,-3.525032808,276.7032480313531,Crosscourt,Forehand,,,1.0,,,,,,,71.30580161851086,-184.1128992,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,Kaylan Bigun,,,,Short
30-30,5-5,0-0,1.0,2732909,,,60,,1,Deuce,Kaylan Bigun,Far,1.0,T,30.75066163602961,-208.3021325,,,,,,-26.28682196,401.9898129919183,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,1st Serve In,T,
30-30,5-5,0-0,,2733889,,,60,,2,Deuce,Kaylan Bigun,Far,,,,,,,,,,72.18669619418843,-558.3030895,Down the Line,Forehand,,,,,,,,,,32.63248578301027,315.87128718268895,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
30-30,5-5,0-0,,2735209,,,60,,3,Ad,Kaylan Bigun,Far,,,,,,,,,,51.61960301834604,384.55220363059743,Down the Line,Backhand,,,,,,,,,,85.48501202970212,-318.9315289,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,,1.0,,,,,,Short
30-30,5-5,0-0,,2736510,1.0,2736510.0,60,,4,Deuce,Kaylan Bigun,Far,,,,,,,,,,69.05966207345514,-552.354276,Crosscourt,Forehand,,,,,,,,,,-41.41188211,244.75120297450175,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,Miguel Perez Pena,,,,Short
30-40,5-5,0-0,1.0,2761939,,,61,1.0,1,Ad,Kaylan Bigun,Far,1.0,Wide,-134.6960302,-138.7931048,,,,,,40.19897747154529,432.17804024474606,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,1st Serve In,Wide,
30-40,5-5,0-0,,2762989,1.0,2762989.0,61,1.0,2,Ad,Kaylan Bigun,Far,,,,,,,,,,-204.4138561,-508.5406223,Down the Line,Backhand,1.0,,,,,,,,,-188.6166612,-138.2954342,,,1.0,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Miguel Perez Pena,Miguel Perez Pena,,,,Kaylan Bigun,1,,,
0-0,6-5,0-0,1.0,2786939,,,62,,1,Deuce,Kaylan Bigun,Far,1.0,Body,55.85592738404814,-194.9321249,,,,,,-39.84890092,436.8330708659161,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,1st Serve In,Body,
0-0,6-5,0-0,,2922560,1.0,2922560.0,62,,2,Deuce,Miguel Perez Pena,Far,,,,,,,,,,31.408098206457968,-468.8969598,Down the Line,Backhand,1.0,,,,,,,,,186.4964895,182.61697834636232,,1.0,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Kaylan Bigun,Kaylan Bigun,,,,Miguel Perez Pena,1,,,
15-0,6-5,0-0,1.0,2946600,,,63,,1,Ad,Miguel Perez Pena,Far,0.0,Body,-83.44851269,7.371358268,1.0,Body,-63.47087708,-220.4330162,,25.37465551179792,460.1465387136731,,,,,,,,,,,,,,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,2nd Serve In,Body,
15-0,6-5,0-0,,2956030,,,63,,2,Ad,Miguel Perez Pena,Far,,,,,,,,,,-71.42989392,-515.0491142,Down the Line,Forehand,,,,,,,,,,-7.340622266,454.81730643021126,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Deep
15-0,6-5,0-0,,2957189,,,63,,3,Deuce,Miguel Perez Pena,Far,,,,,,,,,,-10.28251312,491.54786198574783,Crosscourt,Forehand,,,,,,,,,,38.096374671896335,-263.5616743,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Short
15-0,6-5,0-0,,2959090,1.0,2959090.0,63,,4,Deuce,Miguel Perez Pena,Far,,,,,,,,,,32.31762357828602,-382.0523677,Crosscourt,Backhand,,,,,,,,,,-101.0308071,203.17124890628176,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,,,Kaylan Bigun,,,,Short
15-15,6-5,0-0,1.0,2986429,,,64,,1,Deuce,Miguel Perez Pena,Far,0.0,Wide,130.58678368322214,-271.2481245,1.0,T,42.50115376200779,-149.5694226,,-57.4222769,446.0554024494634,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,2nd Serve In,T,
15-15,6-5,0-0,,2998560,,,64,,2,Deuce,Miguel Perez Pena,Far,,,,,,,,,,73.81363735779215,-472.1432251,Crosscourt,Backhand,,,,,,,,,,-88.57974081,453.4777832,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Deep
15-15,6-5,0-0,,2999669,,,64,,3,Deuce,Miguel Perez Pena,Far,,,,,,,,,,-125.8215551,438.2411472001236,Down the Line,Forehand,,,,,,,,,,-37.15752953,-387.1689359,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Deep
15-15,6-5,0-0,,3001020,,,64,,4,Ad,Miguel Perez Pena,Far,,,,,,,,,,-24.81141732,-499.1979495,Crosscourt,Backhand,,,,,,,,,,133.60358158348305,243.75501968491344,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Short
15-15,6-5,0-0,,3003219,,,64,,5,Ad,Miguel Perez Pena,Far,,,,,,,,,,167.7003718284348,125.16714238838676,Down the Line,Backhand,,,,,,,,,,109.76859689408154,-240.3757054,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Short
15-15,6-5,0-0,,3003570,1.0,3003570.0,64,,6,Deuce,Miguel Perez Pena,Far,,,,,,,,,,92.96496062987325,-268.8540464,Down the Line,,,1.0,,,,,,,,13.17774496937202,-6.067661855,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,,,,Miguel Perez Pena,1,,,
30-15,6-5,0-0,1.0,3038659,,,65,,1,Ad,Miguel Perez Pena,Far,1.0,Wide,-108.7392279,-230.2021271,,,,,,12.992218941375617,477.9835247154136,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,1st Serve In,Wide,
30-15,6-5,0-0,,3039389,,,65,,2,Ad,Miguel Perez Pena,Far,,,,,,,,,,-173.1176017,-491.5241306,Down the Line,Backhand,,,,,,,,,,-11.42498906,244.90430883626888,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,,1.0,,,,,,Short
30-15,6-5,0-0,,3040590,,,65,,3,Deuce,Miguel Perez Pena,Far,,,,,,,,,,-9.386575897,429.5519685037152,Crosscourt,Forehand,,,,,,,,,,43.62763013995996,-450.266005,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Deep
30-15,6-5,0-0,,3042389,1.0,3042389.0,65,,4,Deuce,Miguel Perez Pena,Far,,,,,,,,,,26.592536089225103,-565.8428642,Crosscourt,Backhand,,,,,,,,,,-48.47055993,374.63308727014766,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,,,Kaylan Bigun,,,,Deep
30-30,6-5,0-0,1.0,3078000,,,66,,1,Ad,Miguel Perez Pena,Near,1.0,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,1st Serve In,T,
30-30,6-5,0-0,,3080000,1.0,3080000.0,66,,2,Ad,Miguel Perez Pena,Near,,,,,,,,,,,,,Forehand,,,,,,,,,,,,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Kaylan Bigun,Kaylan Bigun,,,,Miguel Perez Pena,1,,,
40-30,6-5,0-0,1.0,3089790,,,67,,1,Ad,Miguel Perez Pena,Far,1.0,Wide,-115.413189,-164.8576936,,,,,,24.458546587913876,436.8330708659161,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,1st Serve In,Wide,
40-30,6-5,0-0,,3090590,,,67,,2,Ad,Miguel Perez Pena,Far,,,,,,,,,,-165.5401247,-450.3985947,Crosscourt,Backhand,,,,,,,,,,26.71012139106232,380.6001968501971,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Deep
40-30,6-5,0-0,,3092020,,,67,,3,Ad,Miguel Perez Pena,Far,,,,,,,,,,55.53888342,466.0765966751747,Down the Line,Backhand,,,,,,,,,,37.69818460190528,-225.7937883,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Short
40-30,6-5,0-0,,3092919,,,67,,4,Deuce,Miguel Perez Pena,Far,,,,,,,,,,24.773982939619746,-423.1995297,Crosscourt,Forehand,1.0,,,,,,,,,-100.6886538,407.76726268570354,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Deep
40-30,6-5,0-0,,3094790,,,67,,5,Deuce,Miguel Perez Pena,Far,,,,,,,,,,-99.77476487,531.9039643479316,Down the Line,Forehand,,,,,,,,,,-136.8763725,-291.002991,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Short
40-30,6-5,0-0,,3096169,,,67,,6,Ad,Miguel Perez Pena,Far,,,,,,,,,,-161.0097988,-523.918843,Crosscourt,Backhand,,,,,,,,,,36.61476924757513,410.14595363058424,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Deep
40-30,6-5,0-0,,3097590,,,67,,7,Ad,Miguel Perez Pena,Far,,,,,,,,,,65.70423228343063,555.1203630793283,Down the Line,Forehand,,,,,,,,,,138.59020122477529,-441.5927111,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,1.0,,,,,,Deep
40-30,6-5,0-0,,3098969,1.0,3098969.0,67,,8,Deuce,Miguel Perez Pena,Far,,,,,,,,,,118.61731189845142,-569.5455763,Crosscourt,Forehand,,,,,,,,,,-35.18200459,226.74143700775684,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,Kaylan Bigun,,,,Short
0-0,0-0,0-1,1.0,3103090,,,68,,1,Deuce,Miguel Perez Pena,Far,1.0,Body,59.57261045491235,-149.5215004,0.0,T,-38.8368329,307.9302602798059,,29.776219378812264,-432.0597277,,,,,,,,,,,,,,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,1.0,,Kaylan Bigun,Miguel Perez Pena,,,,,,1st Serve In,Body,
0-0,0-0,0-1,,3321600,1.0,3321600.0,68,,2,Deuce,Kaylan Bigun,Near,,,,,,,,,,-49.89796588,550.0370571,Down the Line,Backhand,,,,,,,,,,-116.0325405,-327.7919565,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,1.0,,Miguel Perez Pena,,,,Short
0-15,0-0,0-1,1.0,3339699,,,69,,1,Ad,Kaylan Bigun,Near,0.0,Wide,117.89312117229257,-206.0076115,0.0,Wide,157.16944444436325,290.92842847753997,,-74.68308727,-437.5330709,,,1.0,,,,,,,,,,,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Miguel Perez Pena,Kaylan Bigun,,,,,,Double Fault,Wide,
0-15,0-0,0-1,,3425399,,,69,,2,Ad,Kaylan Bigun,Near,,,,,,,,,,172.89027777768845,511.3863626419056,Crosscourt,Backhand,,,,,,,,,,-6.7375,-162.3613025,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
0-15,0-0,0-1,,3426699,,,69,,3,Ad,Kaylan Bigun,Near,,,,,,,,,,-102.6688867,-462.5795057,Down the Line,Backhand,,,,,,,,,,-111.4727034,323.71019247577334,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,,1.0,,,,,,Short
0-15,0-0,0-1,,3428129,1.0,3428129.0,69,,4,Deuce,Kaylan Bigun,Near,,,,,,,,,,-102.4298119,589.2172681536764,Down the Line,Forehand,,,,,,,,,,-151.2655676,-207.685958,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,Miguel Perez Pena,,,,Short
0-30,0-0,0-1,1.0,3455530,,,70,,1,Deuce,Kaylan Bigun,Near,1.0,T,-18.66999672,200.2931266403164,,,,,,37.47342519683104,-460.0759569,,,1.0,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Miguel Perez Pena,Kaylan Bigun,,,,,,1st Serve In,T,
0-30,0-0,0-1,,3456500,,,70,,2,Deuce,Kaylan Bigun,Near,,,,,,,,,,-49.38004703,536.3051071738262,Crosscourt,Backhand,,,,,,,,,,71.51360454939437,-322.3531387,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,1.0,,,,,,,Short
0-30,0-0,0-1,,3457860,,,70,,3,Deuce,Kaylan Bigun,Near,,,,,,,,,,70.29771434817016,-468.7959864,Crosscourt,Backhand,,,,,,,,,,-100.4534066,454.9375328081639,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,,,,,,,,Deep
0-30,0-0,0-1,,3459050,,,70,,4,Deuce,Kaylan Bigun,Near,,,,,,,,,,-120.5387139,567.3225940504507,Crosscourt,Forehand,,,,,,,,,,0.088074147,-241.3316984,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
0-30,0-0,0-1,,3460459,,,70,,5,Deuce,Kaylan Bigun,Near,,,,,,,,,,30.175213254577585,-433.661636,Crosscourt,Backhand,,,,,,,,,,-36.89192913,301.8159776901328,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,,,,,,,,Short
0-30,0-0,0-1,,3461659,,,70,,6,Deuce,Kaylan Bigun,Near,,,,,,,,,,-64.23005249,559.1685586,Down the Line,Forehand,,,,,,,,,,-42.67098644,-304.0618876,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
0-30,0-0,0-1,,3463100,,,70,,7,Ad,Kaylan Bigun,Near,,,,,,,,,,-29.5515748,-483.6458771,Crosscourt,Backhand,,,,,,,,,,97.45356517930225,203.77463910750637,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,,,,,Short
0-30,0-0,0-1,,3464429,,,70,,8,Ad,Kaylan Bigun,Near,,,,,,,,,,148.49898293955584,557.7967683724152,Crosscourt,Backhand,,,,,,,,,,-68.83425197,-369.5658957,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Deep
0-30,0-0,0-1,,3465659,1.0,3465659.0,70,,9,Ad,Kaylan Bigun,Near,,,,,,,,,,-85.09933836,-502.8105588,Down the Line,Backhand,,,,,,,,,,-87.08630796,-4.56580818,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,,1.0,,Miguel Perez Pena,1,,,
0-40,0-0,0-1,1.0,3500560,,,71,1.0,1,Ad,Kaylan Bigun,Near,1.0,T,50.26783136480343,210.7804954067153,,,,,,-49.44580599,-403.1437719,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,1st Serve In,T,
