pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
15-40,2-2,0-0,,909000,,,26,1.0,3,Ad,Spencer Johnson,Far,,,,,,,,,,46.40707568,374.610619,Crosscourt,Backhand,1.0,,,,,,,,,-73.21644794,-253.5284941,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Spencer Johnson,1.0,,,,,,,Short
15-40,2-2,0-0,,910000,1.0,910000.0,26,1.0,4,Ad,Spencer Johnson,Far,,,,,,,,,,-107.7511592,-476.9529692,Crosscourt,Backhand,,,,,,,,,,106.2887686,280.1353073,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,,,,Theo Papamalamis,,,,Short
0-0,2-3,0-0,1.0,1019000,,,27,,1,Deuce,Theo Papamalamis,Far,1.0,T,33.55724519,-197.0349956,,,,,,-48.04837052,487.777056,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,1st Serve In,T,
0-0,2-3,0-0,,1019000,,,27,,2,Deuce,Theo Papamalamis,Far,,,,,,,,,,51.74721675,-486.7560696,Down the Line,Backhand,,,,,,,,,,36.24999453,428.4848589,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
0-0,2-3,0-0,,1021000,,,27,,3,Ad,Theo Papamalamis,Far,,,,,,,,,,40.66239064,532.9489884,Down the Line,Backhand,,,,,,,,,,71.76014326,-213.2651739,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
0-0,2-3,0-0,,1023000,,,27,,4,Deuce,Theo Papamalamis,Far,,,,,,,,,,73.27363298,-424.6562555,Crosscourt,Forehand,,,,,,,,,,-42.73176947,240.4133694,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Short
0-0,2-3,0-0,,1024000,,,27,,5,Deuce,Theo Papamalamis,Far,,,,,,,,,,-104.1688648,563.5953084,Down the Line,Forehand,,,,,,,,,,-45.20485017,-344.1472605,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
0-0,2-3,0-0,,1025000,1.0,1025000.0,27,,6,Ad,Theo Papamalamis,Far,,,,,,,,,,-52.43871938,-513.3050087,Crosscourt,Backhand,,,,,,,,,,72.29899934,-40.68818898,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,1.0,,,Theo Papamalamis,1,,,
15-0,2-3,0-0,1.0,1048000,,,28,,1,Ad,Theo Papamalamis,Far,1.0,T,-29.24911417,-177.3092957,,,,,,10.05626094,417.5860564,,,1.0,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Spencer Johnson,Theo Papamalamis,,,,,,1st Serve In,T,
15-0,2-3,0-0,,1049000,,,28,,2,Ad,Theo Papamalamis,Far,,,,,,,,,,-45.01166885,-480.2548119,Crosscourt,Forehand,,,,,,,,,,84.83369969,449.5759186,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
15-0,2-3,0-0,,1050000,,,28,,3,Ad,Theo Papamalamis,Far,,,,,,,,,,78.07817148,501.6959864,Crosscourt,Backhand,,,,,,,,,,-73.74772528,-306.2230151,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
15-0,2-3,0-0,,1052000,,,28,,4,Ad,Theo Papamalamis,Far,,,,,,,,,,-103.2026903,-493.7803368,Down the Line,Backhand,,,,,,,,,,-116.6244477,446.3857666,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,,1.0,,,,,,Deep
15-0,2-3,0-0,,1053000,1.0,1053000.0,28,,5,Deuce,Theo Papamalamis,Far,,,,,,,,,,-133.7978346,586.6281715,Crosscourt,Forehand,,,,,,,,,,76.58994423,211.3766131,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,,,,Spencer Johnson,1,,,
15-15,2-3,0-0,1.0,1084000,,,29,,1,Deuce,Theo Papamalamis,Far,1.0,Wide,119.7262194,-160.6507655,,,,,,-42.19348753,445.8543362,,,1.0,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Spencer Johnson,Theo Papamalamis,,,,,,1st Serve In,Wide,
15-15,2-3,0-0,,1085000,,,29,,2,Deuce,Theo Papamalamis,Far,,,,,,,,,,185.5908301,-489.3854331,Crosscourt,Forehand,,,,,,,,,,-20.90239501,302.7552822,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Short
15-15,2-3,0-0,,1086000,1.0,1086000.0,29,,3,Deuce,Theo Papamalamis,Far,,,,,,,,,,-68.17425087,533.0452154,Down the Line,Forehand,,,,,,,,,,-103.5242126,-482.6163167,,,,,1.0,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,,,,Spencer Johnson,1,,,Long
15-30,2-3,0-0,1.0,1123000,1.0,1123000.0,30,,1,Ad,Theo Papamalamis,Far,0.0,Wide,-160.0986275,-218.5400153,,,,,,23.49214239,479.987336,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,1,Spencer Johnson,,Double Fault,,
30-30,2-3,0-0,1.0,1152000,1.0,1152000.0,31,,1,Deuce,Theo Papamalamis,Far,1.0,T,5.980697725,-228.2115212,,,,,1,-43.04307196,427.6133804,,,,,,,,,,,,,,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,Theo Papamalamis,,1st Serve In,T,
40-30,2-3,0-0,1.0,1176000,,,32,,1,Ad,Theo Papamalamis,Far,1.0,T,-23.93350831,-206.3041393,,,,,,7.943476597,463.8363134,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,1st Serve In,T,
40-30,2-3,0-0,,1177000,,,32,,2,Ad,Theo Papamalamis,Far,,,,,,,,,,-49.39677384,-517.9123469,Crosscourt,Forehand,,,,,,,,,,70.80300197,233.7947561,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
40-30,2-3,0-0,,1178000,,,32,,3,Ad,Theo Papamalamis,Far,,,,,,,,,,98.49644576,478.2851815,Down the Line,Backhand,1.0,,,,,,,,,82.78265529,-336.4456146,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
40-30,2-3,0-0,,1180000,,,32,,4,Deuce,Theo Papamalamis,Far,,,,,,,,,,85.18614939,-457.5645615,Crosscourt,Forehand,1.0,,,,,,,,,-96.73258968,367.9185914,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Deep
40-30,2-3,0-0,,1182000,,,32,,5,Deuce,Theo Papamalamis,Far,,,,,,,,,,-121.2932196,522.8799431,Crosscourt,Forehand,,,,,,,,,,59.28285761,-247.4969652,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
40-30,2-3,0-0,,1183000,1.0,1183000.0,32,,6,Deuce,Theo Papamalamis,Far,,,,,,,,,,43.4338364,-367.8610236,Crosscourt,Forehand,1.0,,,,,,,,,-112.6102417,498.6099081,,,,,1.0,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Spencer Johnson,Spencer Johnson,1.0,,,Theo Papamalamis,1,,,Long
0-0,2-4,0-0,1.0,1223000,,,33,,1,Deuce,Spencer Johnson,Near,1.0,T,-21.97999234,172.8101651,,,,,,17.27615923,-453.060187,,,1.0,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,T,
0-0,2-4,0-0,,1224000,1.0,1224000.0,33,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-56.0993657,532.8125328,Down the Line,Backhand,,,,,,,,,,-44.85787402,15.42109033,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,1.0,,Spencer Johnson,1,,,
15-0,2-4,0-0,1.0,1246000,1.0,1246000.0,34,,1,Ad,Spencer Johnson,Near,1.0,T,0.6953685477,191.0929189,,,,,1,-62.87261592,-472.9788769,,,1.0,,,,,,,,,,,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Spencer Johnson,,,,Spencer Johnson,,1st Serve In,T,
30-0,2-4,0-0,1.0,1270000,,,35,,1,Deuce,Spencer Johnson,Near,0.0,T,-34.26780949,-170.132535,1.0,Wide,-117.5418198,243.2068241,,3.063533465,-433.0370407,,,1.0,,,,,,,,,,,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Spencer Johnson,,,,,,2nd Serve In,Wide,
30-0,2-4,0-0,,1284000,,,35,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-170.768843,494.5588419,Crosscourt,Forehand,,,,,,,,,,26.71930774,-246.7197233,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
30-0,2-4,0-0,,1285000,1.0,1285000.0,35,,3,Deuce,Spencer Johnson,Near,,,,,,,,,,53.11961942,-458.2624945,Crosscourt,Forehand,,,,,,,,,,-145.7603784,357.0385827,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,1.0,,,Spencer Johnson,,,,Deep
40-0,2-4,0-0,1.0,1307000,,,36,,1,Ad,Spencer Johnson,Near,1.0,Wide,137.2704287,182.3913386,0.0,T,-21.32263233,277.8856463,,17.61329834,-425.6366689,,,1.0,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,Wide,
40-0,2-4,0-0,,1335000,1.0,1335000.0,36,,2,Ad,Spencer Johnson,Near,,,,,,,,,,3.657469379,518.8734689,Down the Line,Backhand,1.0,,,,,,,,,168.3039151,-375.7836395,,,1.0,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Theo Papamalamis,,,,Spencer Johnson,1,,,
40-15,2-4,0-0,1.0,1346000,,,37,,1,Deuce,Spencer Johnson,Near,1.0,T,-29.3738189,180.6019904,,,,,,13.64115814,-440.3788112,,,1.0,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,T,
40-15,2-4,0-0,,1347000,,,37,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-46.89988517,536.3072124,Down the Line,Backhand,,,,,,,,,,-0.2880686789,-167.8598699,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,1.0,,,,,,Short
40-15,2-4,0-0,,1349000,1.0,1349000.0,37,,3,Deuce,Spencer Johnson,Near,,,,,,,,,,18.27666776,-386.8138069,Down the Line,Backhand,,,,,,,,,,62.79043635,-29.06481299,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,,,,Theo Papamalamis,1,,,
40-30,2-4,0-0,1.0,1379000,,,38,,1,Ad,Spencer Johnson,Near,1.0,T,35.0710794,176.1270888,,,,,,-55.47894248,-468.182453,,,1.0,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,T,
40-30,2-4,0-0,,1379000,1.0,1379000.0,38,,2,Ad,Spencer Johnson,Near,,,,,,,,,,54.56118766,530.3993165,Crosscourt,Forehand,,,,,,,,,,-13.18681649,196.4384569,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,1.0,,,Spencer Johnson,1,,,
0-0,3-4,0-0,1.0,1477000,,,39,,1,Deuce,Theo Papamalamis,Near,1.0,Wide,-140.2186734,236.5694937,,,,,,12.66300306,-484.0629757,,,1.0,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Spencer Johnson,Theo Papamalamis,,,,,,1st Serve In,Wide,
0-0,3-4,0-0,,1478000,,,39,,2,Deuce,Theo Papamalamis,Near,,,,,,,,,,-226.0166339,506.9070976,Down the Line,Forehand,1.0,,,,,,,,,-8.563555337,-269.2801783,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Spencer Johnson,Spencer Johnson,,1.0,,,,,,Short
0-0,3-4,0-0,,1481000,,,39,,3,Ad,Theo Papamalamis,Near,,,,,,,,,,-4.692350175,-383.639463,Crosscourt,Forehand,,,,,,,,,,143.0826334,272.4874016,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,1.0,,,,,,,Short
0-0,3-4,0-0,,1482000,1.0,1482000.0,39,,4,Ad,Theo Papamalamis,Near,,,,,,,,,,187.6720363,509.5953685,Down the Line,Backhand,,,,,,,,,,60.12471019,224.8482065,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,,1.0,,Theo Papamalamis,1,,,
15-0,3-4,0-0,1.0,1507000,,,40,,1,Ad,Theo Papamalamis,Near,1.0,T,26.52654746,196.6727854,,,,,,-16.05900591,-434.8367618,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,1st Serve In,T,
15-0,3-4,0-0,,1508000,,,40,,2,Ad,Theo Papamalamis,Near,,,,,,,,,,30.52398841,543.7587981,Crosscourt,Forehand,,,,,,,,,,-47.70786308,-279.0571741,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
15-0,3-4,0-0,,1509000,,,40,,3,Ad,Theo Papamalamis,Near,,,,,,,,,,-52.8878937,-471.9614501,Down the Line,Backhand,,,,,,,,,,-39.5168143,319.5673775,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
15-0,3-4,0-0,,1510000,,,40,,4,Deuce,Theo Papamalamis,Near,,,,,,,,,,-29.24654965,544.2536745,Down the Line,Backhand,,,,,,,,,,-121.4055993,-355.2126422,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
15-0,3-4,0-0,,1512000,,,40,,5,Ad,Theo Papamalamis,Near,,,,,,,,,,-130.2082677,-521.6768755,Crosscourt,Backhand,1.0,,,,,,,,,42.0608213,230.527477,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
15-0,3-4,0-0,,1513000,1.0,1513000.0,40,,6,Ad,Theo Papamalamis,Near,,,,,,,,,,90.52472113,480.8462598,Crosscourt,Backhand,,,,,,,,,,-189.3398567,-379.6055829,,1.0,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Spencer Johnson,1.0,,,Theo Papamalamis,1,,,
30-0,3-4,0-0,1.0,1536000,,,41,,1,Deuce,Theo Papamalamis,Near,1.0,Wide,-139.4900044,222.1096019,,,,,,20.33475503,-471.6363298,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,1st Serve In,Wide,
30-0,3-4,0-0,,1537000,,,41,,2,Deuce,Theo Papamalamis,Near,,,,,,,,,,-217.7219707,503.2839239,Crosscourt,Forehand,1.0,,,,,,,,,15.95213801,-326.2703904,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Short
30-0,3-4,0-0,,1539000,,,41,,3,Deuce,Theo Papamalamis,Near,,,,,,,,,,22.79386483,-456.1437008,Down the Line,Forehand,,,,,,,,,,95.37672244,333.7464348,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
30-0,3-4,0-0,,1540000,,,41,,4,Ad,Theo Papamalamis,Near,,,,,,,,,,94.41043307,552.5858486,Crosscourt,Backhand,,,,,,,,,,-27.04706912,-400.0116853,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Deep
30-0,3-4,0-0,,1542000,,,41,,5,Ad,Theo Papamalamis,Near,,,,,,,,,,-39.31046588,-534.5773458,Crosscourt,Forehand,,,,,,,,,,88.16957021,386.51215,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,1.0,,,,,,,Deep
30-0,3-4,0-0,,1543000,,,41,,6,Ad,Theo Papamalamis,Near,,,,,,,,,,83.55342848,525.0972988,Crosscourt,Backhand,,,,,,,,,,-108.288867,-426.2647857,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Deep
30-0,3-4,0-0,,1544000,,,41,,7,Ad,Theo Papamalamis,Near,,,,,,,,,,-126.5395833,-550.4309602,Down the Line,Backhand,,,,,,,,,,-1.481414042,238.9987861,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
30-0,3-4,0-0,,1546000,,,41,,8,Ad,Theo Papamalamis,Near,,,,,,,,,,29.80787402,509.4914862,Crosscourt,Backhand,,,,,,,,,,-131.1870735,-369.7753062,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Deep
30-0,3-4,0-0,,1547000,,,41,,9,Ad,Theo Papamalamis,Near,,,,,,,,,,-153.1616689,-534.0529199,Crosscourt,Backhand,,,,,,,,,,116.8760772,303.2185039,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
30-0,3-4,0-0,,1548000,,,41,,10,Ad,Theo Papamalamis,Near,,,,,,,,,,132.4321686,473.9646489,Crosscourt,Backhand,,,,,,,,,,-61.59410542,-362.921484,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Deep
30-0,3-4,0-0,,1549000,,,41,,11,Ad,Theo Papamalamis,Near,,,,,,,,,,-99.31460521,-514.5249945,Down the Line,Backhand,,,,,,,,,,-133.3367563,345.2884733,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
30-0,3-4,0-0,,1551000,,,41,,12,Deuce,Theo Papamalamis,Near,,,,,,,,,,-139.2435039,543.6768482,Crosscourt,Forehand,1.0,,,,,,,,,66.78278653,-345.7354276,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Short
30-0,3-4,0-0,,1553000,,,41,,13,Deuce,Theo Papamalamis,Near,,,,,,,,,,83.89646216,-503.9978565,Crosscourt,Forehand,,,,,,,,,,-39.82516951,244.0846566,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
30-0,3-4,0-0,,1554000,,,41,,14,Deuce,Theo Papamalamis,Near,,,,,,,,,,-109.7765967,430.5968395,Down the Line,Forehand,,,,,,,,,,-130.5883913,-300.8424923,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Spencer Johnson,,1.0,,,,,,Short
30-0,3-4,0-0,,1555000,,,41,,15,Ad,Theo Papamalamis,Near,,,,,,,,,,-145.8132765,-542.6751914,Down the Line,Backhand,1.0,,,,,,,,,-82.64432415,168.2773895,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
30-0,3-4,0-0,,1556000,,,41,,16,Deuce,Theo Papamalamis,Near,,,,,,,,,,-82.64432415,214.5455217,Crosscourt,,,1.0,,,,,1,,,73.32048338,-368.2527067,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
30-0,3-4,0-0,,1558000,1.0,1558000.0,41,,17,Deuce,Theo Papamalamis,Near,,,,,,,,,,84.3049486,-492.1873852,Down the Line,Forehand,,,,,,,,,,133.5357174,452.3982338,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,,,,Theo Papamalamis,,,,Deep
