pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,isInsideOut,isInsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
40-30,4-3,0-1,,4760975,,,100,,5,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,79.0,-188.0,Crosscourt,Forehand,,,,,,,,,,-121.0,338.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,,,Short
40-30,4-3,0-1,,4761838,1.0,,100,,6,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,-116.0,403.0,Crosscourt,Forehand,,,,,,,,,,124.0,-406.0,1.0,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,Catherine Gagnon,0,,,Deep
40-40,4-3,0-1,1.0,4768035,1.0,,101,1.0,1,Ad,Anne Lutkemeyer,Near,1.0,T,11.0,183.0,,,,,1,,,,,,,,,,,,,,,,1.0,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,Anne Lutkemeyer,0,1st Serve In,T,
0-0,5-3,0-1,1.0,4828770,,,102,,1,Deuce,Catherine Gagnon,Far,1.0,Body,83.0,-169.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,1st Serve In,Body,
0-0,5-3,0-1,,4834990,,,102,,2,Deuce,Catherine Gagnon,Far,,,,,,,,,,138.0,-479.0,Down the Line,Forehand,,,,,,,,,,69.0,215.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Short
0-0,5-3,0-1,,4836442,,,102,,3,Ad,Catherine Gagnon,Far,,,,,,,,,,0.0,480.0,Down the Line,Backhand,,,,,,,,,,29.0,-182.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
0-0,5-3,0-1,,4837637,,,102,,4,Ad,Catherine Gagnon,Far,,,,,,,,,,-53.0,-412.0,Down the Line,Forehand,,,,,,,,,,-125.0,412.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,1,,,0,,,Deep
0-0,5-3,0-1,,4839333,1.0,,102,,5,Deuce,Catherine Gagnon,Far,,,,,,,,,,-141.0,504.0,Crosscourt,Forehand,,,,,,,,,,37.0,36.0,,,,1.0,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,Anne Lutkemeyer,1,,,
15-0,5-3,0-1,1.0,4845072,,,103,,1,Ad,Catherine Gagnon,Far,1.0,Body,-83.0,-179.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,1st Serve In,Body,
15-0,5-3,0-1,,4867913,,,103,,2,Ad,Catherine Gagnon,Far,,,,,,,,,,-91.0,-409.0,Down the Line,Backhand,,,,,,,,,,-64.0,396.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
15-0,5-3,0-1,,4869114,,,103,,3,Deuce,Catherine Gagnon,Far,,,,,,,,,,-13.0,502.0,Crosscourt,Forehand,,,,,,,,,,51.0,-323.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
15-0,5-3,0-1,,4870247,,,103,,4,Deuce,Catherine Gagnon,Far,,,,,,,,,,117.0,-495.0,Crosscourt,Forehand,,,,,,,,,,-69.0,439.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
15-0,5-3,0-1,,4872758,,,103,,5,Deuce,Catherine Gagnon,Far,,,,,,,,,,-80.0,502.0,Crosscourt,Forehand,,,,,,,,,,27.0,-321.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
15-0,5-3,0-1,,4872907,,,103,,6,Deuce,Catherine Gagnon,Far,,,,,,,,,,19.0,-492.0,Down the Line,Forehand,,,,,,,,,,51.0,404.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
15-0,5-3,0-1,,4874277,,,103,,7,Ad,Catherine Gagnon,Far,,,,,,,,,,16.0,499.0,Crosscourt,Forehand,,,,,,,,,,-77.0,-206.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,1,,,,0,,,Short
15-0,5-3,0-1,,4876165,,,103,,8,Ad,Catherine Gagnon,Far,,,,,,,,,,-128.0,-487.0,Down the Line,Backhand,,,,,,,,,,-101.0,372.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
15-0,5-3,0-1,,4877470,,,103,,9,Deuce,Catherine Gagnon,Far,,,,,,,,,,-77.0,496.0,Crosscourt,Forehand,,,,,,,,,,75.0,-254.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
15-0,5-3,0-1,,4878817,,,103,,10,Deuce,Catherine Gagnon,Far,,,,,,,,,,109.0,-487.0,Crosscourt,Forehand,,,,,,,,,,-101.0,404.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
15-0,5-3,0-1,,4880044,,,103,,11,Deuce,Catherine Gagnon,Far,,,,,,,,,,-133.0,494.0,Crosscourt,Forehand,,,,,,,,,,40.0,-254.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
15-0,5-3,0-1,,4881424,,,103,,12,Deuce,Catherine Gagnon,Far,,,,,,,,,,130.0,-484.0,Crosscourt,Forehand,,,,,,,,,,-101.0,417.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
15-0,5-3,0-1,,4882708,1.0,,103,,13,Deuce,Catherine Gagnon,Far,,,,,,,,,,-112.0,488.0,Down the Line,Forehand,,,,,,,,,,-187.0,-297.0,,1.0,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,Anne Lutkemeyer,1,,,
30-0,5-3,0-1,1.0,4883861,,,104,,1,Deuce,Catherine Gagnon,Far,1.0,Body,67.0,-177.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,1st Serve In,Body,
30-0,5-3,0-1,,4919560,,,104,,2,Deuce,Catherine Gagnon,Far,,,,,,,,,,141.0,-505.0,Crosscourt,Backhand,,,,,,,,,,-13.0,409.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,1,,,,0,,,Deep
30-0,5-3,0-1,,4920647,,,104,,3,Ad,Catherine Gagnon,Far,,,,,,,,,,8.0,486.0,Crosscourt,Forehand,,,,,,,,,,-72.0,-286.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,1,,,,0,,,Short
30-0,5-3,0-1,,4922277,1.0,,104,,4,Ad,Catherine Gagnon,Far,,,,,,,,,,-96.0,-505.0,Down the Line,Backhand,,,,,,,,,,-96.0,513.0,,,,,1.0,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,Catherine Gagnon,1,,,Long
30-15,5-3,0-1,1.0,4946207,,,105,,1,Ad,Catherine Gagnon,Far,1.0,Wide,-112.0,-193.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,1st Serve In,Wide,
30-15,5-3,0-1,,4949188,,,105,,2,Ad,Catherine Gagnon,Far,,,,,,,,,,-165.0,-388.0,Crosscourt,Backhand,,,,,,,,,,56.0,377.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
30-15,5-3,0-1,,4950644,,,105,,3,Ad,Catherine Gagnon,Far,,,,,,,,,,91.0,515.0,Crosscourt,Forehand,,,,,,,,,,-51.0,-299.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,1,,,,0,,,Short
30-15,5-3,0-1,,4952246,,,105,,4,Ad,Catherine Gagnon,Far,,,,,,,,,,-147.0,-396.0,Crosscourt,Forehand,,,,,,,,,,125.0,407.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,1,,,,0,,,Deep
30-15,5-3,0-1,,4953533,,,105,,5,Ad,Catherine Gagnon,Far,,,,,,,,,,128.0,499.0,Down the Line,Backhand,,,,,,,1.0,,,8.0,-193.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
30-15,5-3,0-1,,4955956,1.0,,105,,6,Deuce,Catherine Gagnon,Far,,,,,,,,,,5.0,-279.0,Crosscourt,Forehand,,,,,,,,,,-3.0,479.0,,,,,1.0,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,Catherine Gagnon,1,,,Long
30-30,5-3,0-1,1.0,4988884,,,106,,1,Deuce,Catherine Gagnon,Far,0.0,Body,75.0,-251.0,1.0,Body,83.0,-114.0,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,2nd Serve In,Body,
30-30,5-3,0-1,,5020581,,,106,,2,Deuce,Catherine Gagnon,Far,,,,,,,,,,101.0,-356.0,Down the Line,Forehand,,,,,,,,,,96.0,361.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
30-30,5-3,0-1,,5022119,,,106,,3,Ad,Catherine Gagnon,Far,,,,,,,,,,77.0,496.0,Down the Line,Backhand,,,,,,,1.0,,,21.0,-158.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
30-30,5-3,0-1,,5023476,1.0,,106,,4,Deuce,Catherine Gagnon,Far,,,,,,,,,,35.0,-191.0,Down the Line,Forehand,,,,,,,,,,32.0,585.0,,,,,1.0,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,Catherine Gagnon,1,,,Long
30-40,5-3,0-1,1.0,5056660,1.0,,107,,1,Ad,Catherine Gagnon,Far,0.0,Wide,-189.0,-273.0,0.0,T,-173.0,-316.0,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,1,Anne Lutkemeyer,0,Double Fault,T,
40-40,5-3,0-1,1.0,5064671,,,108,1.0,1,Ad,Catherine Gagnon,Far,1.0,Body,-77.0,-171.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,1st Serve In,Body,
40-40,5-3,0-1,,5086664,,,108,,2,Ad,Catherine Gagnon,Far,,,,,,,,,,-136.0,-415.0,Down the Line,Backhand,,,,,,,,,,-29.0,303.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Short
40-40,5-3,0-1,,5088244,,,108,,3,Ad,Catherine Gagnon,Far,,,,,,,,,,51.0,496.0,Crosscourt,Forehand,,,,,,,,,,-69.0,-278.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,1,,,,0,,,Short
40-40,5-3,0-1,,5089859,,,108,,4,Ad,Catherine Gagnon,Far,,,,,,,,,,-59.0,-505.0,Down the Line,Backhand,,,,,,,,,,-83.0,393.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
40-40,5-3,0-1,,5091313,,,108,,5,Deuce,Catherine Gagnon,Far,,,,,,,,,,-93.0,518.0,Crosscourt,Forehand,,,,,,,,,,83.0,-289.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
40-40,5-3,0-1,,5093055,,,108,,6,Deuce,Catherine Gagnon,Far,,,,,,,,,,194.0,-548.0,Down the Line,Forehand,,,,,,,,,,72.0,404.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
40-40,5-3,0-1,,5095688,,,108,,7,Ad,Catherine Gagnon,Far,,,,,,,,,,69.0,563.0,Crosscourt,Forehand,,,,,,,,,,-117.0,-291.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,1,,,,0,,,Short
40-40,5-3,0-1,,5097732,,,108,,8,Ad,Catherine Gagnon,Far,,,,,,,,,,-224.0,-519.0,Crosscourt,Backhand,,,,,,,,,,19.0,391.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
40-40,5-3,0-1,,5099127,,,108,,9,Ad,Catherine Gagnon,Far,,,,,,,,,,53.0,507.0,Down the Line,Forehand,,,,,,,,,,133.0,-278.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,1,,,0,,,Short
40-40,5-3,0-1,,5100967,,,108,,10,Deuce,Catherine Gagnon,Far,,,,,,,,,,165.0,-521.0,Down the Line,Forehand,,,,,,,,1.0,,19.0,119.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Short
40-40,5-3,0-1,,5101678,1.0,,108,,11,Ad,Catherine Gagnon,Far,,,,,,,,,,29.0,142.0,Crosscourt,Forehand,,,,,,,,,,-184.0,-294.0,,1.0,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,1,,,Anne Lutkemeyer,1,,,
